Date,ticker,Close,High,Low,Open,Volume,Daily_Change_USD,Daily_Return_Pct,EMA_20,SMA_50,SMA_200,RSI_14,ATR_14,OBV,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,STOCHk_14_3_3,STOCHd_14_3_3,Target_Forward_Return,Target_Direction
2025-09-23,GOOGL,251.16856384277344,253.8632882566711,249.9908602190898,252.54585863312587,26628000,-0.8683013916015625,-0.0034451364517413,236.670515855729,211.00794342041016,183.2301540374756,79.39278539959311,5.360125448292965,1848355200.0,13.111829985367308,0.4916499911902754,12.620179994177033,202.20655481620176,234.74906539916992,267.2915759821381,27.725359014854885,0.752277684626413,90.65654437582384,93.35172965149492,-0.017960724720382,0
2025-09-24,GOOGL,246.6573944091797,251.857227232966,245.9587643866249,251.1685722003789,28201000,-4.51116943359375,-0.017960724720382,237.62164714653383,212.3114459228516,183.59711410522465,70.29031779283444,5.398578119582119,1820154200.0,12.304708451309269,-0.2523772342942134,12.55708568560348,206.5507183977564,236.7543975830078,266.9580767682593,25.51477775584872,0.6639369290978222,79.36011874721336,88.03961171887543,-0.0054625631436036,0
2025-09-25,GOOGL,245.3100128173828,246.0086580355356,240.26988667693965,243.92272782855147,31020400,-1.347381591796875,-0.0054625631436036,238.35387244851944,213.5686557006836,183.9659324645996,67.7903626592521,5.469215949057685,1789133800.0,11.42464024549298,-0.9059563520884008,12.330596597581382,211.5873709763653,238.67540893554687,265.7634468947285,22.69864170757248,0.6224637216588644,68.0959184361456,79.3708605197276,0.0030513222385999,1
2025-09-26,GOOGL,246.0585327148437,248.9329133223502,245.48965376985265,246.58751170438376,18503200,0.7485198974609375,0.0030513222385999,239.0876496167408,214.82867095947265,184.3282089996338,68.46144516878442,5.337336274479807,1807637000.0,10.66464377696721,-1.3327622564913373,11.997406033458548,216.35085615314472,240.42643814086915,264.5020201285936,20.02739979337732,0.6169669455310836,59.05472263962236,68.83691994099377,-0.0100996595991043,0
2025-09-29,GOOGL,243.57342529296875,250.6595513653868,242.2959260790964,247.3660077468361,32505800,-2.485107421875,-0.0100996595991043,239.5148663478101,216.00946807861328,184.6737823486328,63.71510370140619,5.553499775323419,1775131200.0,9.749428358833455,-1.798382139700074,11.54781049853353,221.6510999103097,241.9898918151856,262.3286837200613,16.809621056741584,0.5389288971830127,51.03597218971851,59.39553775516215,-0.0038926059968822,0
2025-09-30,GOOGL,242.6252899169922,242.8149061000678,238.7828019548573,242.33584768941728,34724300,-0.9481353759765624,-0.0038926059968822,239.8110971639228,217.07078918457032,184.96586959838868,61.95041934649492,5.4990086012368495,1740406900.0,8.845639914532967,-2.161736467200452,11.00737638173342,229.14817498834063,243.583716583252,258.0192581781632,11.852632677913435,0.4668032314562547,44.21041741916201,51.43370408283429,0.007404332302288,1
2025-10-01,GOOGL,244.42176818847656,245.81904349162184,238.1440576159721,240.27987814588693,31658200,1.796478271484375,0.007404332302288,240.2502086900707,218.143310546875,185.21605506896967,63.98575152551645,5.654435549409196,1772065100.0,8.180047349748946,-2.261863225587579,10.441910575336523,231.2829351101296,244.30461196899407,257.3262888278587,10.660197328175856,0.504498507402395,37.50353496569581,44.2499748581921,0.0032257853066077,1
2025-10-02,GOOGL,245.2102203369141,246.32802833371,241.8268409196912,244.67126631775048,25483300,0.7884521484375,0.0032257853066077,240.7225907516749,219.2537377929688,185.4872933959961,64.87383585361846,5.572060682595598,1797548400.0,7.628248248443072,-2.250929861514763,9.879178109957834,233.3296795732853,244.9831642150879,256.63664885689053,9.513702444933092,0.5097419839990043,37.90997775529343,39.874643380050415,-0.0013838746586284,0
2025-10-03,GOOGL,244.87088012695312,245.8190218960462,241.18808361984188,244.01255894852343,30249600,-0.3393402099609375,-0.0013838746586284,241.1176659302728,220.318688659668,185.76747932434083,64.1407438063947,5.50483765356765,1767298800.0,7.081925536956504,-2.237802058401064,9.319727595357568,234.92693882537336,245.5101318359375,256.0933248465016,8.621390026898238,0.4697987314250871,39.26805575664748,38.22718949254557,0.0207050685518279,1
2025-10-06,GOOGL,249.94094848632807,250.82922509816828,244.10238160883648,244.30198799944452,28894700,5.070068359375,0.0207050685518279,241.95797855465904,221.46489837646484,186.0389933776856,69.65771147036473,5.592123784693661,1796193500.0,6.97763911603306,-1.8736707834596071,8.851309899492668,237.1191719216576,246.3280311584473,255.53689039523687,7.476907271561161,0.6961653031597629,49.14692664607969,42.10832005267353,-0.0186478983988527,0
