Date,Close,ticker,High,Low,Open,Volume,Daily_Change_USD,Daily_Return_Pct,EMA_20,SMA_50,SMA_200,RSI_14,ATR_14,OBV,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,STOCHk_14_3_3,STOCHd_14_3_3,Target_Forward_Return,Target_Direction
2023-07-18,438.6932678222656,SPY,439.3403912522435,434.69450839296843,435.1291664096603,80668200,3.23565673828125,0.007430474645343077,426.83525553145853,413.8841552734375,386.62745025634763,75.21177946634474,3.799563595286532,-1113685000.0,5.9637451158012595,0.6139723292698669,5.349772786531393,414.3932152390682,426.16436157226565,437.9355079054631,5.524228393838326,1.0321871759705106,93.6583686357805,93.04502961563867,0.0022239148093636807,1
2023-07-19,439.66888427734375,SPY,440.8568986136269,438.61604842821305,439.4853645954834,65891700,0.975616455078125,0.0022239148093636807,428.0575058882095,414.7360076904297,387.09480514526365,76.01702536295335,3.688226923152771,-1047793300.0,6.262191080744799,0.729934635370725,5.532256445374074,414.0360906412665,427.0346221923828,440.0331537434991,6.087811561686601,0.9859880531611255,95.13317088377357,94.03920568129313,-0.006634589822913317,0
2023-07-20,436.7518615722656,SPY,439.5722457578469,436.0371193951603,438.6739839174844,70591600,-2.917022705078125,-0.006634589822913317,428.8855397628815,415.5274011230469,387.57434234619143,68.81864692603544,3.6841939202263916,-1118384900.0,6.191955298107473,0.5277590821867193,5.664196215920754,414.621218656425,427.8672119140625,441.11320517170003,6.191637446759055,0.835371213218771,89.63152690557256,92.80768880837553,0.0,0
2023-07-21,436.7518615722656,SPY,438.6739839174844,436.74222281063936,438.47112777830426,71275600,0.0,0.0,429.6347132685371,416.3536315917969,388.00888565063474,68.81864692603546,3.55902014784201,-1118384900.0,6.066363670136809,0.32173396337284466,5.7446297067639644,415.1652056820695,428.6239807128906,442.08275574371174,6.279991618031448,0.8019547039296608,83.4098284337846,89.39150874104355,0.004467251302013642,1
2023-07-24,438.70294189453125,SPY,439.5142779903244,436.867745334165,437.9012445599851,54023400,1.951080322265625,0.004467251302013642,430.4983540900604,417.1819287109375,388.39898193359375,70.95237530982669,3.502119881428921,-1064361500.0,6.054475056606805,0.24787627987427108,5.8065987767325336,416.35014646201535,429.6376724243164,442.92519838661747,6.18545663713498,0.8411195393308932,81.53484340367267,84.85873291434326,0.0027300771358440556,1
2023-07-25,439.900634765625,SPY,441.15626767500714,438.3841952460214,438.4325069587421,55191200,1.19769287109375,0.0027300771358440556,431.3938093924951,418.04803771972655,388.79926559448245,72.20954758150023,3.4499736348258354,-1009170300.0,6.071706200320307,0.21208593887021898,5.859620261450088,418.19218956693794,430.7967300415039,443.40127051606987,5.8517345168110335,0.8611359233004718,86.64673922183847,83.8638036864319,0.00015373233812465692,1
2023-07-26,439.96826171875,SPY,441.39774607749916,437.91093141721467,438.9637376866275,71052900,0.067626953125,0.00015373233812465692,432.2104238997575,418.9258923339844,389.21844787597655,72.2824928918662,3.452605136644311,-938117400.0,6.021407893788762,0.12943010587093884,5.891977787917823,419.3160035379728,431.7307373046875,444.14547107140226,5.7511465800282915,0.8317640381523197,91.41759098715978,86.53305787089029,-0.006630005937484418,0
2023-07-27,437.05126953125,SPY,443.7641509737044,436.14333947921443,443.35846818342566,92194400,-2.9169921875,-0.006630005937484418,432.67145681704244,419.71807861328125,389.6727146911621,64.4270587344446,3.7503341622047133,-1030311800.0,5.680685822217981,-0.16903357255987395,5.849719394777855,420.82758502353386,432.50826568603514,444.18894634853643,5.401367598824336,0.6944665716185251,84.65259986363826,87.57231002421217,0.009790384892540471,1
2023-07-28,441.3301696777344,SPY,442.1608128318353,437.0512962860115,440.3256456163928,80011800,4.278900146484375,0.009790384892540471,433.49609613710834,420.6489617919922,390.16159255981444,69.63936053794802,3.8474205292318984,-950300000.0,5.690337933701585,-0.12750516886101693,5.817843102562602,421.96103139000843,433.4166778564453,444.87232432288215,5.28620473171139,0.8453969989591726,82.65453908937724,86.2415766467251,0.001903950950616684,1
2023-07-31,442.1704406738281,SPY,442.52781174126136,440.4897885662861,441.8034013690048,62040400,0.84027099609375,0.001903950950616684,434.3222241882245,421.50080505371096,390.6655506896973,70.55187413495382,3.7181778610707092,-888259600.0,5.700083138299306,-0.09420797141063719,5.794291109709943,422.32516064781805,434.11742248535154,445.909684322885,5.432752166463162,0.8414535014328084,81.4121740943689,82.90643768246146,-0.0028616110617672996,0
